"x","y","z"
"5.72313","-305.649","-48.077"
"6.11733","-304.815","-48.287"
"6.48779","-304.021","-48.147"
"6.83642","-303.288","-48.224"
"7.13104","-302.599","-48.188"
"7.35297","-301.95","-48.19"
"7.5843","-301.367","-48.18"
"7.79883","-300.844","-48.313"
"7.9677","-300.382","-48.275"
"8.11711","-299.986","-48.32"
"8.25066","-299.662","-48.295"
"8.29683","-299.407","-48.268"
"8.41582","-299.197","-48.366"
"8.45668","-299.085","-48.291"
"8.44823","-298.985","-48.35"
"8.49075","-298.947","-48.33"
"8.48871","-298.931","-48.351"
"8.47726","-298.936","-48.378"
"8.47747","-298.929","-48.353"
"8.47715","-298.94","-48.352"
"8.47349","-298.936","-48.347"
"8.47344","-298.938","-48.353"
"8.48928","-298.955","-48.302"
"8.49299","-298.957","-48.302"
"8.49305","-298.955","-48.301"
"8.49169","-298.959","-48.302"
"8.49048","-298.957","-48.303"
"8.49195","-298.949","-48.29"
"8.4932","-298.949","-48.292"
"8.49441","-298.951","-48.291"
"8.49441","-298.951","-48.291"
"8.49315","-298.951","-48.291"
"8.4931","-298.953","-48.289"
"8.4943","-298.955","-48.29"
"8.49305","-298.955","-48.291"
"8.4943","-298.955","-48.29"
"8.49299","-298.957","-48.29"
"8.49299","-298.957","-48.289"
"8.49179","-298.955","-48.289"
"8.49048","-298.957","-48.289"
"8.49294","-298.959","-48.289"
"8.4955","-298.957","-48.288"
"8.49796","-298.959","-48.289"
"8.49796","-298.959","-48.291"
"8.49796","-298.959","-48.288"
"8.49545","-298.959","-48.289"
"8.49545","-298.959","-48.29"
"8.49791","-298.961","-48.29"
"8.49305","-298.955","-48.287"
"8.4943","-298.955","-48.286"
"8.49174","-298.957","-48.287"
"8.49425","-298.957","-48.288"
"8.49179","-298.955","-48.292"
"8.49305","-298.955","-48.292"
"8.49174","-298.957","-48.293"
"8.49174","-298.957","-48.295"
"8.4955","-298.957","-48.294"
"8.49305","-298.955","-48.294"
"8.49184","-298.953","-48.294"
"8.49556","-298.955","-48.293"
"8.49299","-298.957","-48.294"
"8.49294","-298.959","-48.294"
"8.4955","-298.957","-48.294"
"8.49305","-298.955","-48.291"
"8.49179","-298.955","-48.291"
"8.49179","-298.955","-48.292"
"8.49556","-298.955","-48.29"
"8.4943","-298.955","-48.293"
"8.49435","-298.953","-48.296"
"8.49184","-298.953","-48.297"
"8.49059","-298.953","-48.298"
"8.49179","-298.955","-48.299"
"8.49299","-298.957","-48.297"
"8.48933","-298.953","-48.297"
"8.49054","-298.955","-48.298"
"8.49305","-298.955","-48.298"
"8.49184","-298.953","-48.299"
"8.49556","-298.955","-48.291"
"8.49556","-298.955","-48.292"
"8.4943","-298.955","-48.294"
"8.49686","-298.953","-48.292"
"8.49676","-298.957","-48.293"
"8.4966","-298.962","-48.255"
"8.49535","-298.962","-48.255"
"8.49535","-298.962","-48.257"
"8.4966","-298.962","-48.256"
"8.4978","-298.964","-48.255"
"8.49655","-298.964","-48.257"
"8.49786","-298.962","-48.257"
"8.50026","-298.966","-48.256"
"8.49906","-298.964","-48.255"
"8.50026","-298.966","-48.256"
"8.50026","-298.966","-48.253"
"8.50152","-298.966","-48.254"
"8.50021","-298.968","-48.254"
"8.50016","-298.97","-48.253"
"8.49895","-298.968","-48.253"
"8.49529","-298.964","-48.253"
"8.49535","-298.962","-48.252"
"8.4965","-298.966","-48.254"
"8.4978","-298.964","-48.253"
"8.49901","-298.966","-48.254"
"8.50031","-298.964","-48.26"
"8.49775","-298.966","-48.26"
"8.50026","-298.966","-48.261"
"8.50026","-298.966","-48.261"
"8.49901","-298.966","-48.263"
"8.49655","-298.964","-48.259"
"8.49655","-298.964","-48.258"
"8.49911","-298.962","-48.26"
"8.4978","-298.964","-48.259"
"8.49775","-298.966","-48.26"
"8.4978","-298.964","-48.261"
"8.4978","-298.964","-48.258"
"8.50162","-298.963","-48.259"
"8.50037","-298.963","-48.259"
"8.50157","-298.964","-48.258"
"8.50037","-298.963","-48.256"
"8.49786","-298.962","-48.256"
"8.49906","-298.964","-48.255"
"8.49911","-298.962","-48.256"
"8.50042","-298.961","-48.256"
"8.49916","-298.961","-48.255"
"8.49916","-298.961","-48.255"
"8.50042","-298.961","-48.253"
"8.50037","-298.963","-48.254"
"8.50157","-298.964","-48.253"
"8.49906","-298.964","-48.253"
"8.50026","-298.966","-48.253"
"8.49639","-298.97","-48.254"
"8.50021","-298.968","-48.254"
"8.4977","-298.968","-48.255"
"8.49524","-298.966","-48.254"
"8.49775","-298.966","-48.257"
"8.49639","-298.97","-48.254"
"8.49775","-298.966","-48.256"
"8.4989","-298.97","-48.255"
"8.49655","-298.964","-48.257"
"8.4978","-298.964","-48.256"
"8.49524","-298.966","-48.256"
"8.49524","-298.966","-48.257"
"8.49519","-298.968","-48.258"
"8.49393","-298.968","-48.259"
"8.49137","-298.97","-48.259"
"8.49257","-298.972","-48.258"
"8.49514","-298.97","-48.259"
"8.49378","-298.973","-48.26"
"8.49906","-298.964","-48.257"
"8.49895","-298.968","-48.259"
"8.49775","-298.966","-48.26"
"8.49901","-298.966","-48.26"
"8.50021","-298.968","-48.259"
"8.49524","-298.966","-48.257"
"8.4965","-298.966","-48.256"
"8.4977","-298.968","-48.256"
"8.4965","-298.966","-48.258"
"8.49895","-298.968","-48.256"
"8.49775","-298.966","-48.256"
"8.49524","-298.966","-48.255"
"8.49644","-298.968","-48.255"
"8.4977","-298.968","-48.255"
"8.4989","-298.97","-48.254"
"8.50277","-298.966","-48.254"
"8.50157","-298.964","-48.254"
"8.50277","-298.966","-48.253"
"8.50282","-298.964","-48.253"
"8.50021","-298.968","-48.254"
"8.49655","-298.964","-48.25"
"8.49535","-298.962","-48.25"
"8.49404","-298.964","-48.251"
"8.49524","-298.966","-48.251"
"8.4965","-298.966","-48.251"
"8.49775","-298.966","-48.254"
"8.49655","-298.964","-48.255"
"8.49514","-298.97","-48.254"
"8.49775","-298.966","-48.256"
"8.4977","-298.968","-48.256"
"8.49759","-298.972","-48.257"
"8.49514","-298.97","-48.253"
"8.49765","-298.97","-48.254"
"8.49634","-298.972","-48.252"
"8.4988","-298.974","-48.252"
"8.49906","-298.964","-48.25"
"8.50031","-298.964","-48.252"
"8.49775","-298.966","-48.252"
"8.49901","-298.966","-48.251"
"8.50146","-298.968","-48.25"
"8.49524","-298.966","-48.25"
"8.49519","-298.968","-48.249"
"8.49644","-298.968","-48.25"
"8.49519","-298.968","-48.252"
"8.49639","-298.97","-48.252"
"8.49911","-298.962","-48.252"
"8.49786","-298.962","-48.253"
"8.4978","-298.964","-48.253"
"8.49655","-298.964","-48.254"
"8.4978","-298.964","-48.254"
"8.49524","-298.966","-48.254"
"8.49529","-298.964","-48.253"
"8.49786","-298.962","-48.252"
"8.49535","-298.962","-48.253"
"8.49529","-298.964","-48.255"
"8.49278","-298.964","-48.253"
"8.49399","-298.966","-48.252"
"8.49801","-298.957","-48.25"
"8.51575","-298.907","-48.254"
"8.54222","-298.815","-48.265"
"8.58371","-298.681","-48.259"
"8.66543","-298.457","-48.277"
"8.7904","-298.17","-48.233"
"8.91016","-297.756","-48.244"
"9.08438","-297.239","-48.289"
"9.2642","-296.656","-48.278"
"9.49345","-296.014","-48.284"
"9.69454","-295.213","-48.314"
"9.9257","-294.415","-48.305"
"10.154","-293.541","-48.281"
"10.3007","-292.62","-48.309"
"10.4506","-291.72","-48.3"
"10.5824","-290.706","-48.458"
"10.6756","-289.68","-48.283"
"10.6964","-288.596","-48.436"
"10.6741","-287.522","-48.304"
"10.6008","-286.39","-48.34"
"10.5016","-285.195","-48.355"
"10.3185","-284.039","-48.318"
"10.0822","-282.94","-48.334"
"9.84086","-281.797","-48.322"
"9.51749","-280.713","-48.307"
"9.13153","-279.621","-48.32"
"8.65599","-278.588","-48.276"
"8.1678","-277.558","-48.342"
"7.56999","-276.629","-48.332"
"6.92355","-275.732","-48.321"
"6.17612","-274.897","-48.305"
"5.38764","-274.137","-48.321"
"4.48944","-273.481","-48.293"
"3.63772","-272.781","-48.34"
"2.64505","-272.311","-48.322"
"1.7008","-271.817","-48.387"
"0.586757","-271.42","-48.227"
"-0.448845","-270.959","-48.661"
"-1.57071","-270.705","-48.542"
"-2.8382","-270.448","-48.275"
"-4.0017","-270.289","-48.346"
"-5.18344","-270.065","-48.362"
"-6.43274","-269.875","-48.453"
"-7.64514","-269.713","-48.581"
"-8.91331","-269.48","-48.771"
"-10.2035","-269.405","-48.806"
"-11.5932","-269.25","-48.766"
"-12.9768","-269.191","-48.677"
"-14.3611","-269.153","-48.602"
"-15.7616","-269.115","-48.688"
"-17.2408","-269.058","-48.564"
"-18.7143","-269.068","-48.605"
"-20.2355","-269.034","-48.621"
"-21.818","-268.904","-48.639"
"-23.3533","-268.922","-48.721"
"-24.9668","-268.865","-48.688"
"-26.579","-268.893","-48.596"
"-28.1621","-268.915","-48.59"
"-29.7841","-268.759","-48.743"
"-31.351","-268.83","-48.736"
"-33.0229","-268.792","-48.641"
"-34.6731","-268.745","-48.708"
"-36.275","-268.764","-48.72"
"-37.8933","-268.744","-48.522"
"-39.5419","-268.729","-48.587"
"-41.1733","-268.725","-48.618"
"-42.8295","-268.713","-48.622"
"-44.4756","-268.74","-48.615"
"-46.1672","-268.692","-48.729"
"-47.8054","-268.707","-48.84"
"-49.449","-268.738","-48.811"
"-51.1211","-268.752","-48.733"
"-52.7459","-268.782","-48.715"
"-54.4147","-268.727","-48.796"
"-56.0801","-268.817","-48.653"
"-57.7334","-268.745","-48.82"
"-59.4011","-268.781","-48.854"
"-61.0401","-268.915","-48.721"
"-62.7292","-268.82","-48.958"
"-64.389","-268.847","-48.966"
"-66.0173","-268.823","-48.903"
"-67.5863","-268.834","-48.88"
"-69.2318","-268.843","-48.907"
"-70.8147","-268.811","-48.812"
"-72.3925","-268.826","-48.809"
"-73.9747","-268.816","-48.796"
"-75.4807","-268.777","-48.869"
"-76.9768","-268.873","-48.805"
"-78.5346","-268.801","-48.779"
"-80.019","-268.885","-48.809"
"-81.5","-268.804","-48.878"
"-83.0095","-268.798","-48.744"
"-84.5206","-268.761","-48.796"
"-86.0664","-268.665","-48.767"
"-87.6444","-268.594","-48.712"
"-89.233","-268.501","-48.723"
"-90.8461","-268.431","-48.635"
"-92.5252","-268.292","-48.69"
"-94.2201","-268.227","-48.593"
"-95.9809","-268.138","-48.596"
"-97.7592","-268.045","-48.549"
"-99.6288","-267.94","-48.625"
"-101.505","-267.877","-48.635"
"-103.418","-267.816","-48.576"
"-105.385","-267.728","-48.63"
"-107.388","-267.677","-48.636"
"-109.408","-267.64","-48.65"
"-111.48","-267.609","-48.609"
"-113.561","-267.583","-48.539"
"-115.664","-267.553","-48.557"
"-117.793","-267.524","-48.562"
"-119.916","-267.497","-48.536"
"-122.086","-267.474","-48.593"
"-124.252","-267.468","-48.536"
"-126.422","-267.434","-48.512"
"-128.65","-267.417","-48.508"
"-130.846","-267.425","-48.484"
"-133.06","-267.416","-48.47"
"-135.294","-267.421","-48.453"
"-137.535","-267.381","-48.452"
"-139.775","-267.338","-48.436"
"-142.033","-267.285","-48.426"
"-144.302","-267.222","-48.446"
"-146.568","-267.171","-48.44"
"-148.853","-267.119","-48.433"
"-151.157","-267.064","-48.435"
"-153.467","-266.997","-48.47"
"-155.78","-266.959","-48.45"
"-158.116","-266.905","-48.413"
"-160.451","-266.83","-48.404"
"-162.834","-266.732","-48.481"
"-165.204","-266.65","-48.519"
"-167.572","-266.633","-48.475"
"-169.963","-266.594","-48.443"
"-172.37","-266.528","-48.469"
"-174.761","-266.491","-48.438"
"-177.182","-266.478","-48.426"
"-179.609","-266.427","-48.424"
"-182.071","-266.378","-48.463"
"-184.52","-266.34","-48.439"
"-186.99","-266.286","-48.426"
"-189.466","-266.295","-48.346"
"-191.947","-266.177","-48.484"
"-194.442","-266.108","-48.503"
"-196.978","-266.008","-48.645"
"-199.464","-265.979","-48.627"
"-201.953","-265.942","-48.606"
"-204.441","-265.908","-48.589"
"-206.893","-265.826","-48.529"
"-209.386","-265.758","-48.543"
"-211.89","-265.737","-48.551"
"-214.403","-265.682","-48.571"
"-216.928","-265.627","-48.596"
"-219.508","-265.53","-48.766"
"-222.021","-265.495","-48.728"
"-224.506","-265.467","-48.777"
"-227.007","-265.403","-48.788"
"-229.497","-265.351","-48.769"
"-231.946","-265.337","-48.78"
"-234.4","-265.315","-48.755"
"-236.861","-265.292","-48.749"
"-239.332","-265.24","-48.789"
"-241.801","-265.214","-48.798"
"-244.278","-265.155","-48.812"
"-246.755","-265.116","-48.837"
"-249.226","-265.064","-48.874"
"-251.682","-265.039","-48.861"
"-254.167","-264.983","-48.907"
"-256.618","-264.954","-48.916"
"-259.075","-264.914","-48.928"
"-261.557","-264.871","-48.93"
"-264.008","-264.827","-48.949"
"-266.47","-264.794","-48.971"
"-268.949","-264.77","-48.928"
"-271.409","-264.755","-48.97"
"-273.867","-264.708","-48.944"
"-276.339","-264.678","-48.935"
"-278.781","-264.661","-48.895"
"-281.243","-264.622","-48.889"
"-283.699","-264.597","-48.88"
"-286.149","-264.579","-48.789"
"-288.606","-264.507","-48.891"
"-291.039","-264.478","-48.8"
"-293.494","-264.431","-48.848"
"-295.936","-264.365","-48.842"
"-298.384","-264.286","-48.831"
"-300.85","-264.244","-48.786"
"-303.276","-264.104","-48.862"
"-305.706","-263.944","-48.972"
"-308.107","-263.898","-48.867"
"-310.515","-263.748","-48.947"
"-312.893","-263.665","-48.925"
"-315.274","-263.574","-48.897"
"-317.665","-263.496","-48.861"
"-320.005","-263.393","-48.849"
"-322.355","-263.263","-48.86"
"-324.672","-263.132","-48.94"
"-326.967","-263.007","-48.965"
"-329.212","-262.845","-49.022"
"-331.466","-262.727","-49.02"
"-333.659","-262.583","-49.036"
"-335.824","-262.464","-49.074"
"-337.97","-262.327","-49.059"
"-340.074","-262.202","-49.018"
"-342.133","-262.082","-49.04"
"-344.164","-261.91","-49.014"
"-346.158","-261.773","-48.946"
"-348.111","-261.56","-48.998"
"-350.022","-261.361","-48.966"
"-351.91","-261.187","-48.873"
"-353.749","-260.938","-48.895"
"-355.526","-260.718","-48.868"
"-357.273","-260.452","-48.872"
"-358.966","-260.209","-48.831"
"-360.635","-259.965","-48.808"
"-362.242","-259.699","-48.782"
"-363.813","-259.435","-48.752"
"-365.326","-259.164","-48.759"
"-366.786","-258.92","-48.718"
"-368.175","-258.675","-48.678"
"-369.525","-258.425","-48.703"
"-370.8","-258.181","-48.686"
"-372.011","-257.951","-48.68"
"-373.159","-257.753","-48.602"
"-374.23","-257.533","-48.61"
"-375.263","-257.322","-48.6"
"-376.227","-257.145","-48.533"
"-377.144","-256.955","-48.535"
"-377.995","-256.785","-48.508"
"-378.789","-256.618","-48.502"
"-379.509","-256.473","-48.469"
"-380.179","-256.311","-48.488"
"-380.785","-256.192","-48.438"
"-381.316","-256.091","-48.419"
"-381.792","-255.976","-48.441"
"-382.195","-255.894","-48.412"
"-382.545","-255.815","-48.393"
"-382.851","-255.751","-48.413"
"-383.131","-255.702","-48.401"
"-383.378","-255.642","-48.395"
"-383.595","-255.604","-48.414"
"-383.781","-255.56","-48.412"
"-383.915","-255.541","-48.374"
"-384.018","-255.494","-48.396"
"-384.102","-255.469","-48.42"
"-384.119","-255.472","-48.379"
"-384.114","-255.472","-48.391"
"-384.107","-255.473","-48.403"
"-384.101","-255.456","-48.401"
"-384.095","-255.46","-48.402"
"-384.096","-255.46","-48.401"
"-384.097","-255.46","-48.401"
"-384.096","-255.46","-48.401"
"-384.105","-255.456","-48.416"
"-384.105","-255.456","-48.417"
"-384.104","-255.454","-48.417"
"-384.104","-255.456","-48.418"
"-384.104","-255.456","-48.418"
"-384.1","-255.452","-48.418"
"-384.1","-255.45","-48.42"
"-384.104","-255.452","-48.421"
"-384.102","-255.452","-48.42"
"-384.102","-255.454","-48.423"
"-384.106","-255.452","-48.42"
"-384.105","-255.45","-48.418"
"-384.105","-255.45","-48.422"
"-384.105","-255.454","-48.42"
"-384.106","-255.452","-48.422"
"-384.106","-255.452","-48.432"
"-384.106","-255.452","-48.429"
"-384.104","-255.452","-48.429"
"-384.104","-255.452","-48.431"
"-384.107","-255.454","-48.432"
"-384.102","-255.45","-48.428"
"-384.105","-255.448","-48.429"
"-384.102","-255.452","-48.428"
"-384.105","-255.452","-48.43"
"-384.1","-255.45","-48.43"
"-384.107","-255.448","-48.425"
"-384.106","-255.448","-48.424"
"-384.107","-255.448","-48.427"
"-384.105","-255.45","-48.427"
"-384.103","-255.447","-48.427"
"-384.107","-255.447","-48.428"
"-384.107","-255.445","-48.427"
"-384.106","-255.445","-48.428"
"-384.103","-255.445","-48.428"
"-384.106","-255.445","-48.428"
"-384.105","-255.447","-48.422"
"-384.105","-255.445","-48.423"
"-384.105","-255.448","-48.422"
"-384.105","-255.448","-48.424"
"-384.102","-255.449","-48.424"
"-384.103","-255.447","-48.427"
"-384.107","-255.448","-48.428"
"-384.107","-255.447","-48.428"
"-384.107","-255.448","-48.429"
"-384.108","-255.447","-48.429"
"-384.107","-255.448","-48.431"
"-384.105","-255.447","-48.425"
"-384.106","-255.447","-48.427"
"-384.103","-255.449","-48.426"
"-384.106","-255.448","-48.429"
"-384.105","-255.448","-48.423"
"-384.107","-255.452","-48.421"
"-384.107","-255.45","-48.421"
"-384.109","-255.45","-48.426"
"-384.105","-255.452","-48.425"
"-384.105","-255.447","-48.416"
"-384.105","-255.448","-48.417"
"-384.103","-255.449","-48.418"
"-384.1","-255.45","-48.416"
"-384.101","-255.449","-48.418"
"-384.1","-255.447","-48.415"
"-384.105","-255.447","-48.416"
"-384.103","-255.449","-48.416"
"-384.102","-255.447","-48.416"
"-384.103","-255.449","-48.417"
"-384.102","-255.449","-48.411"
"-384.102","-255.449","-48.414"
"-384.101","-255.449","-48.411"
"-384.097","-255.445","-48.411"
"-384.1","-255.45","-48.412"
"-384.098","-255.447","-48.405"
"-384.098","-255.449","-48.406"
"-384.102","-255.45","-48.408"
"-384.101","-255.45","-48.406"
"-384.1","-255.45","-48.407"
"-384.101","-255.454","-48.405"
"-384.104","-255.454","-48.407"
"-384.106","-255.454","-48.409"
"-384.104","-255.454","-48.408"
"-384.105","-255.456","-48.411"
"-384.101","-255.452","-48.407"
"-384.1","-255.452","-48.408"
"-384.104","-255.452","-48.41"
"-384.102","-255.454","-48.41"
"-384.102","-255.454","-48.41"
"-384.104","-255.454","-48.404"
"-384.106","-255.452","-48.405"
"-384.104","-255.456","-48.402"
"-384.101","-255.454","-48.403"
"-384.101","-255.456","-48.402"
"-384.097","-255.454","-48.397"
"-384.096","-255.454","-48.398"
"-384.096","-255.458","-48.396"
"-384.094","-255.454","-48.398"
"-384.094","-255.454","-48.4"
"-384.097","-255.452","-48.401"
"-384.092","-255.451","-48.401"
"-384.09","-255.454","-48.402"
"-384.091","-255.456","-48.404"
"-384.117","-255.45","-48.406"
"-384.17","-255.437","-48.409"
"-384.25","-255.428","-48.401"
"-384.396","-255.398","-48.417"
"-384.63","-255.343","-48.4"
"-384.957","-255.259","-48.392"
"-385.413","-255.165","-48.377"
"-385.982","-255.037","-48.359"
"-386.667","-254.92","-48.331"
"-387.457","-254.736","-48.331"
"-388.318","-254.552","-48.361"
"-389.263","-254.378","-48.33"
"-390.254","-254.17","-48.342"
"-391.201","-254.003","-48.268"
"-392.188","-253.854","-48.209"
"-393.089","-253.66","-48.225"
"-393.967","-253.566","-48.001"
"-394.852","-253.305","-47.931"
"-395.69","-253.011","-47.944"
"-396.535","-252.707","-47.879"
"-397.269","-252.38","-47.87"
"-397.968","-251.915","-48.056"
"-398.567","-251.528","-48.083"
"-399.109","-251.078","-48.031"
"-399.59","-250.577","-48.045"
"-400.009","-250.081","-48.038"
"-400.338","-249.579","-47.95"
"-400.573","-249.027","-47.973"
"-400.727","-248.461","-47.892"
"-400.906","-247.8","-47.921"
"-400.919","-247.099","-47.768"
"-400.836","-246.336","-47.887"
"-400.666","-245.601","-47.827"
"-400.458","-244.793","-47.697"
"-400.109","-243.967","-47.674"
"-399.718","-243.135","-47.548"
"-399.261","-242.266","-47.475"
"-398.747","-241.327","-47.409"
"-398.207","-240.388","-47.284"
"-397.65","-239.379","-47.238"
"-397.065","-238.345","-47.094"
"-396.463","-237.233","-47.034"
"-395.901","-236.12","-46.916"
"-395.29","-234.984","-46.876"
"-394.747","-233.76","-46.766"
"-394.191","-232.547","-46.587"
"-393.635","-231.282","-46.513"
"-393.095","-229.996","-46.393"
"-392.559","-228.687","-46.284"
"-392.04","-227.405","-46.171"
"-391.535","-226.116","-46.08"
"-391.053","-224.854","-46.028"
"-390.566","-223.652","-45.929"
"-390.082","-222.478","-45.832"
"-389.637","-221.36","-45.729"
"-389.154","-220.258","-45.672"
"-388.557","-219.279","-45.583"
"-388.001","-218.274","-45.484"
"-387.379","-217.307","-45.457"
"-386.733","-216.406","-45.341"
"-386.016","-215.515","-45.245"
"-385.256","-214.761","-45.059"
"-384.312","-213.987","-45.143"
"-383.494","-213.273","-45.038"
"-382.591","-212.648","-44.982"
"-381.649","-212.071","-44.981"
"-380.779","-211.6","-44.805"
"-379.812","-211.131","-44.792"
"-378.831","-210.759","-44.774"
"-377.825","-210.435","-44.731"
"-376.866","-210.147","-44.676"
"-375.903","-209.86","-44.652"
"-374.932","-209.641","-44.648"
"-373.966","-209.37","-44.556"
"-373.046","-209.107","-44.553"
"-372.15","-208.777","-44.519"
"-371.272","-208.37","-44.51"
"-370.431","-207.904","-44.483"
"-369.654","-207.367","-44.497"
"-368.911","-206.789","-44.436"
"-368.17","-206.167","-44.409"
"-367.542","-205.462","-44.359"
"-366.98","-204.72","-44.246"
"-366.42","-203.9","-44.256"
"-365.91","-203.011","-44.208"
"-365.535","-202.067","-44.089"
"-365.177","-201.14","-44.17"
"-364.809","-200.112","-44.184"
"-364.566","-199.07","-44.066"
"-364.263","-198.015","-43.987"
"-364.074","-196.993","-43.763"
"-363.776","-195.819","-43.805"
"-363.492","-194.694","-43.682"
"-363.252","-193.524","-43.553"
"-362.98","-192.305","-43.501"
"-362.727","-191.098","-43.38"
"-362.461","-189.83","-43.348"
"-362.157","-188.536","-43.336"
"-361.863","-187.207","-43.387"
"-361.593","-185.921","-43.269"
"-361.357","-184.616","-43.118"
"-361.034","-183.264","-43.114"
"-360.749","-181.91","-42.958"
"-360.479","-180.6","-42.793"
"-360.139","-179.254","-42.841"
"-359.826","-177.943","-42.75"
"-359.579","-176.646","-42.703"
"-359.272","-175.386","-42.619"
"-359.077","-174.081","-42.564"
"-358.785","-172.85","-42.452"
"-358.546","-171.67","-42.25"
"-358.346","-170.489","-42.056"
"-358.104","-169.364","-41.927"
"-357.871","-168.23","-41.863"
"-357.682","-167.172","-41.706"
"-357.507","-166.15","-41.614"
"-357.308","-165.123","-41.66"
"-357.103","-164.191","-41.517"
"-356.931","-163.252","-41.491"
"-356.709","-162.352","-41.47"
"-356.533","-161.512","-41.305"
"-356.347","-160.702","-41.314"
"-356.178","-159.941","-41.219"
"-355.997","-159.255","-41.098"
"-355.82","-158.546","-41.156"
"-355.626","-157.936","-41.073"
"-355.438","-157.365","-40.905"
"-355.269","-156.819","-40.787"
"-355.081","-156.22","-40.773"
"-354.903","-155.697","-40.732"
"-354.739","-155.179","-40.663"
"-354.596","-154.668","-40.61"
"-354.377","-154.212","-40.533"
"-354.154","-153.761","-40.503"
"-353.909","-153.39","-40.411"
"-353.647","-152.96","-40.434"
"-353.393","-152.589","-40.415"
"-353.076","-152.244","-40.361"
"-352.724","-151.976","-40.206"
"-352.333","-151.7","-40.148"
"-351.896","-151.434","-40.137"
"-351.408","-151.183","-40.054"
"-350.93","-150.931","-39.762"
"-350.354","-150.692","-39.715"
"-349.649","-150.554","-39.625"
"-348.887","-150.393","-39.629"
"-348.05","-150.272","-39.698"
"-347.198","-150.22","-39.656"
"-346.241","-150.203","-39.695"
"-345.281","-150.132","-39.647"
"-344.296","-150.186","-39.586"
"-343.242","-150.262","-39.515"
"-342.223","-150.28","-39.29"
"-341.119","-150.284","-39.315"
"-339.986","-150.257","-39.2"
"-338.827","-150.331","-39.155"
"-337.552","-150.328","-39.223"
"-336.318","-150.352","-39.213"
"-334.996","-150.388","-39.163"
"-333.649","-150.395","-39.075"
"-332.303","-150.392","-39.161"
"-330.882","-150.442","-39.097"
"-329.457","-150.453","-39.06"
"-328.014","-150.444","-39.015"
"-326.515","-150.494","-38.923"
"-324.99","-150.5","-38.798"
"-323.473","-150.519","-38.804"
"-321.934","-150.474","-38.7"
"-320.361","-150.495","-38.679"
"-318.752","-150.463","-38.549"
"-317.137","-150.429","-38.576"
"-315.465","-150.425","-38.539"
"-313.804","-150.398","-38.383"
"-312.13","-150.375","-38.333"
"-310.438","-150.342","-38.271"
"-308.691","-150.321","-38.08"
"-306.992","-150.245","-38.233"
"-305.235","-150.203","-38.156"
"-303.441","-150.178","-38.033"
"-301.652","-150.101","-38.033"
"-299.819","-150.081","-37.92"
"-297.991","-150.038","-37.895"
"-296.1","-149.983","-37.703"
"-294.272","-149.912","-37.723"
"-292.415","-149.915","-37.662"
"-290.546","-149.874","-37.617"
"-288.696","-149.806","-37.499"
"-286.82","-149.796","-37.481"
"-284.956","-149.731","-37.443"
"-283.064","-149.718","-37.389"
"-281.167","-149.651","-37.375"
"-279.261","-149.617","-37.308"
"-277.342","-149.582","-37.31"
"-275.427","-149.538","-37.294"
"-273.487","-149.51","-37.281"
"-271.551","-149.489","-37.221"
"-269.66","-149.458","-37.239"
"-267.773","-149.43","-37.214"
"-265.909","-149.394","-37.274"
"-263.998","-149.363","-37.179"
"-262.102","-149.336","-37.127"
"-260.239","-149.324","-37.131"
"-258.343","-149.246","-37.012"
"-256.466","-149.238","-36.927"
"-254.585","-149.183","-36.88"
"-252.704","-149.158","-36.741"
"-250.837","-149.106","-36.687"
"-248.994","-149.058","-36.582"
"-247.097","-149.055","-36.449"
"-245.249","-149.068","-36.334"
"-243.389","-149.036","-36.266"
"-241.494","-149.071","-36.075"
"-239.608","-149.045","-35.934"
"-237.722","-149.04","-35.922"
"-235.814","-149.046","-35.728"
"-233.913","-149.046","-35.692"
"-232.004","-149.063","-35.588"
"-230.089","-149.096","-35.494"
"-228.156","-149.125","-35.36"
"-226.222","-149.143","-35.303"
"-224.271","-149.185","-35.163"
"-222.344","-149.156","-35.139"
"-220.404","-149.186","-35.076"
"-218.451","-149.208","-34.985"
"-216.506","-149.252","-34.895"
"-214.531","-149.282","-34.867"
"-212.578","-149.329","-34.739"
"-210.588","-149.345","-34.672"
"-208.64","-149.383","-34.563"
"-206.697","-149.385","-34.549"
"-204.719","-149.417","-34.43"
"-202.757","-149.419","-34.391"
"-200.808","-149.452","-34.27"
"-198.853","-149.486","-34.189"
"-196.913","-149.481","-34.197"
"-194.98","-149.548","-34.074"
"-193.037","-149.569","-34.091"
"-191.174","-149.597","-34.021"
"-189.305","-149.65","-33.976"
"-187.42","-149.659","-33.858"
"-185.618","-149.654","-33.866"
"-183.813","-149.693","-33.802"
"-182.009","-149.67","-33.719"
"-180.244","-149.641","-33.714"
"-178.52","-149.682","-33.657"
"-176.81","-149.644","-33.627"
"-175.108","-149.72","-33.494"
"-173.43","-149.762","-33.408"
"-171.787","-149.755","-33.37"
"-170.159","-149.785","-33.281"
"-168.59","-149.742","-33.287"
"-167.006","-149.713","-33.297"
"-165.465","-149.668","-33.261"
"-163.93","-149.619","-33.233"
"-162.422","-149.589","-33.243"
"-160.905","-149.59","-33.199"
"-159.437","-149.48","-33.278"
"-157.967","-149.492","-33.286"
"-156.512","-149.467","-33.299"
"-155.072","-149.476","-33.2"
"-153.644","-149.541","-33.089"
"-152.278","-149.507","-33.169"
"-150.895","-149.55","-33.158"
